,1515179433,2.6,,,
,1515179734,2.6,,,
,1515180034,3.6,,,
,1515180334,3.6,,,
,1515180635,3.6,,,
,1515180935,3.6,,,
,1515181235,3.6,,,
,1515181535,3.6,,,
,1515181836,3.6,,,
,1515182136,3.6,,,
,1515182436,3.6,,,
,1515182737,3.6,,,
,1515183037,3.6,,,
,1515183337,3.6,,,
,1515183637,3.6,,,
,1515183938,3.6,,,
,1515184238,3.6,,,
,1515184538,3.6,,,
,1515184838,3.6,,,
,1515185139,3.6,,,
,1515185439,3.6,,,
,1515185739,3.1,,,
,1515186040,3.1,,,
,1515186340,3.1,,,
,1515186640,3.1,,,
,1515186941,3.1,,,
,1515187241,3.1,,,
,1515187541,4.6,,,
,1515187842,4.6,,,
,1515188142,4.6,,,
,1515188442,4.6,,,
,1515188743,4.6,,,
,1515189043,4.6,,,
,1515189343,4.1,,,
,1515189644,4.1,,,
,1515189944,4.1,,,
,1515190244,4.1,,,
,1515190544,4.1,,,
,1515190845,4.1,,,
,1515191145,4.1,,,
,1515191445,4.1,,,
,1515191746,4.1,,,
,1515192046,4.1,,,
,1515192346,4.1,,,
,1515192647,4.1,,,
,1515192947,2.1,,,
,1515193247,2.1,,,
,1515193547,2.1,,,
,1515193848,2.1,,,
,1515194148,2.1,,,
,1515194448,2.1,,,
,1515194748,4.1,,,
,1515195049,4.1,,,
,1515195349,4.1,,,
,1515195649,4.1,,,
,1515195949,4.1,,,
,1515196250,4.1,,,
,1515196550,2.6,,,
,1515196850,2.6,,,
,1515197150,2.6,,,
,1515197451,2.6,,,
,1515197751,2.6,,,
,1515198051,2.6,,,
,1515198351,3.6,,,
,1515198652,3.6,,,
,1515198952,3.6,,,
,1515199252,3.6,,,
,1515199552,3.6,,,
,1515199852,3.6,,,
,1515200153,4.1,,,
,1515200453,4.1,,,
,1515200753,4.1,,,
,1515201053,4.1,,,
,1515201353,4.1,,,
,1515201654,4.1,,,
,1515201954,4.1,,,
,1515202254,4.1,,,
,1515202554,4.1,,,
,1515202854,4.1,,,
,1515203155,4.1,,,
,1515203455,4.1,,,
,1515203755,4.6,,,
,1515204055,4.6,,,
,1515204355,4.6,,,
,1515204655,4.6,,,
,1515204955,4.6,,,
,1515205256,4.6,,,
,1515205556,3.1,,,
,1515205856,3.1,,,
,1515206156,3.1,,,
,1515206456,3.1,,,
,1515206756,3.1,,,
,1515207057,3.1,,,
,1515207357,3.1,,,
,1515207657,3.1,,,
,1515207957,3.1,,,
,1515208257,3.1,,,
,1515208557,3.1,,,
,1515208858,3.1,,,
,1515209158,5.1,,,
,1515209458,5.1,,,
,1515209758,5.1,,,
,1515210058,5.1,,,
,1515210358,5.1,,,
,1515210659,5.1,,,
,1515210959,3.6,,,
,1515211259,3.6,,,
,1515211559,3.6,,,
,1515211859,3.6,,,
,1515212159,3.6,,,
,1515212460,3.6,,,
,1515212760,3.6,,,
,1515213060,3.6,,,
,1515213360,3.6,,,
,1515213660,3.6,,,
,1515213960,3.6,,,
,1515214261,3.6,,,
,1515214561,4.6,,,
,1515214861,4.6,,,
,1515215161,4.6,,,
,1515215461,4.6,,,
,1515215761,4.6,,,
,1515216062,4.6,,,
,1515216362,6.2,,,
,1515216662,6.2,,,
,1515216962,6.2,,,
,1515217262,6.2,,,
,1515217563,6.2,,,
,1515217863,6.2,,,
,1515218163,4.1,,,
,1515218463,4.1,,,
,1515218763,4.1,,,
,1515219064,4.1,,,
,1515219364,4.1,,,
,1515219664,4.1,,,
,1515219964,5.1,,,
,1515220264,5.1,,,
,1515220564,5.1,,,
,1515220865,5.1,,,
,1515221165,5.1,,,
,1515221465,5.1,,,
,1515221765,5.7,,,
,1515222065,5.7,,,
,1515222365,5.7,,,
,1515222666,5.7,,,
,1515222966,5.7,,,
,1515223266,5.7,,,
,1515223566,5.7,,,
,1515223866,5.7,,,
,1515224166,5.7,,,
,1515224467,5.7,,,
,1515224767,5.7,,,
,1515225067,5.7,,,
,1515225367,6.2,,,
,1515225667,6.2,,,
,1515225967,6.2,,,
,1515226268,6.2,,,
,1515226568,6.2,,,
,1515226868,6.2,,,
,1515227168,5.1,,,
,1515227468,5.1,,,
,1515227768,5.1,,,
,1515228069,5.1,,,
,1515228369,5.1,,,
,1515228669,5.1,,,
,1515228969,4.6,,,
,1515229269,4.6,,,
,1515229570,4.6,,,
,1515229870,4.6,,,
,1515230170,4.6,,,
,1515230470,4.6,,,
,1515230770,4.6,,,
,1515231070,4.6,,,
,1515231371,4.6,,,
,1515231671,4.6,,,
,1515231971,4.6,,,
,1515232271,4.6,,,
,1515232571,5.1,,,
,1515232871,5.1,,,
,1515233172,5.1,,,
,1515233472,5.1,,,
,1515233772,5.1,,,
,1515234072,5.1,,,
,1515234372,5.1,,,
,1515234672,5.1,,,
,1515234973,5.1,,,
,1515235273,5.1,,,
,1515235573,5.1,,,
,1515235873,5.1,,,
,1515236173,5.1,,,
,1515236473,5.1,,,
,1515236774,5.1,,,
,1515237074,5.1,,,
,1515237374,5.1,,,
,1515237674,5.1,,,
,1515237974,5.1,,,
,1515238275,5.1,,,
,1515238575,5.1,,,
,1515238875,5.1,,,
,1515239175,5.1,,,
,1515239475,5.1,,,
,1515239776,5.1,,,
,1515240076,5.1,,,
,1515240376,5.1,,,
,1515240676,5.1,,,
,1515240977,5.1,,,
,1515241277,5.1,,,
,1515241577,4.1,,,
,1515241877,4.1,,,
,1515242177,4.1,,,
,1515242478,4.1,,,
,1515242778,4.1,,,
,1515243078,4.1,,,
,1515243379,5.1,,,
,1515243679,5.1,,,
,1515243979,5.1,,,
,1515244280,5.1,,,
,1515244580,5.1,,,
,1515244880,5.1,,,
,1515245180,4.6,,,
,1515245481,4.6,,,
,1515245781,4.6,,,
,1515246081,4.6,,,
,1515246381,4.6,,,
,1515246682,4.6,,,
,1515246982,4.1,,,
,1515247282,4.1,,,
,1515247582,4.1,,,
,1515247883,4.1,,,
,1515248183,4.1,,,
,1515248483,4.1,,,
,1515248784,4.1,,,
,1515249084,4.1,,,
,1515249384,4.1,,,
,1515249684,4.1,,,
,1515249985,4.1,,,
,1515250285,4.1,,,
,1515250585,4.6,,,
,1515250886,4.6,,,
,1515251186,4.6,,,
,1515251486,4.6,,,
,1515251787,4.6,,,
,1515252087,4.6,,,
,1515252387,4.6,,,
,1515252688,4.6,,,
,1515252989,4.6,,,
,1515253289,4.6,,,
,1515253589,4.6,,,
,1515253890,4.6,,,
,1515254190,5.1,,,
,1515254490,5.1,,,
,1515254791,5.1,,,
,1515255091,5.1,,,
,1515255391,5.1,,,
,1515255692,5.1,,,
,1515255992,3.6,,,
,1515256292,3.6,,,
,1515256592,3.6,,,
,1515256893,3.6,,,
,1515257193,3.6,,,
,1515257493,3.6,,,
,1515257793,4.1,,,
,1515258094,4.1,,,
,1515258394,4.1,,,
,1515258694,4.1,,,
,1515258994,4.1,,,
,1515259295,4.1,,,
,1515259595,3.6,,,
,1515259895,3.6,,,
,1515260196,3.6,,,
,1515260496,3.6,,,
,1515260796,3.6,,,
,1515261097,3.6,,,
,1515261398,3.6,,,
,1515261698,3.6,,,
,1515261998,3.6,,,
,1515262299,3.6,,,
,1515262600,3.6,,,
,1515262900,3.6,,,
,1515263200,4.1,,,
,1515263501,4.1,,,
,1515263801,4.1,,,
,1515264101,4.1,,,
,1515264401,4.1,,,
,1515264702,4.1,,,
,1515265002,4.1,,,
,1515265302,4.1,,,
,1515265603,4.1,,,
,1515265903,4.1,,,
,1515266203,4.1,,,
,1515266503,4.1,,,
,1515266804,2.6,,,
,1515267104,2.6,,,
,1515267404,2.6,,,
,1515267705,2.6,,,
,1515268005,2.6,,,
,1515268305,2.6,,,
,1515268606,2.1,,,
,1515268906,2.1,,,
,1515269206,2.1,,,
,1515269506,2.1,,,
,1515269807,2.1,,,
,1515270107,2.1,,,
,1515270407,1.0,,,
,1515270708,1.0,,,
,1515271008,1.0,,,
,1515271308,1.0,,,
,1515271608,1.0,,,
,1515271909,1.0,,,
,1515272209,3.1,,,
,1515272509,3.1,,,
,1515272810,3.1,,,
,1515273110,3.1,,,
,1515273410,3.1,,,
,1515273711,3.1,,,
,1515274011,1.5,,,
,1515274311,1.5,,,
,1515274612,1.5,,,
,1515274912,1.5,,,
,1515275212,1.5,,,
,1515275512,1.5,,,
,1515275813,1.0,,,
,1515276113,1.0,,,
,1515276413,1.0,,,
,1515276713,1.0,,,
,1515277014,1.0,,,
,1515277314,1.0,,,
,1515277614,3.1,,,
,1515277914,3.1,,,
,1515278215,3.1,,,
,1515278515,3.1,,,
,1515278815,3.1,,,
,1515279116,3.1,,,
,1515279416,2.6,,,
,1515279716,2.6,,,
,1515280017,2.6,,,
,1515280317,2.6,,,
,1515280617,2.6,,,
,1515280917,2.6,,,
,1515281218,2.6,,,
,1515281518,2.6,,,
,1515281818,2.6,,,
,1515282118,2.6,,,
,1515282419,2.6,,,
,1515282719,2.6,,,
,1515283019,1.0,,,
,1515283319,1.0,,,
,1515283619,1.0,,,
,1515283920,1.0,,,
,1515284220,1.0,,,
,1515284520,1.0,,,
,1515284820,0.5,,,
,1515285121,0.5,,,
,1515285421,0.5,,,
,1515285721,0.5,,,
,1515286021,0.5,,,
,1515286321,0.5,,,
,1515286622,1.5,,,
,1515286922,1.5,,,
,1515287222,1.5,,,
,1515287522,1.5,,,
,1515287822,1.5,,,
,1515288122,1.5,,,
,1515288423,1.0,,,
,1515288723,1.0,,,
,1515289023,1.0,,,
,1515289323,1.0,,,
,1515289623,1.0,,,
,1515289923,1.0,,,
,1515290224,0.5,,,
,1515290524,0.5,,,
,1515290824,0.5,,,
,1515291124,0.5,,,
,1515291424,0.5,,,
,1515291724,0.5,,,
,1515292025,0.5,,,
,1515292325,0.5,,,
,1515292625,0.5,,,
,1515292925,0.5,,,
,1515293225,0.5,,,
,1515293525,0.5,,,
,1515293825,0.5,,,
,1515294126,0.5,,,
,1515294426,0.5,,,
,1515294726,0.5,,,
,1515295026,0.5,,,
,1515295326,0.5,,,
,1515295626,0.5,,,
,1515295927,0.5,,,
,1515296227,0.5,,,
,1515296527,0.5,,,
,1515296827,0.5,,,
,1515297127,0.5,,,
,1515297428,1.0,,,
,1515297728,1.0,,,
,1515298028,1.0,,,
,1515298328,1.0,,,
,1515298628,1.0,,,
,1515298928,1.0,,,
,1515299228,1.0,,,
,1515299529,1.0,,,
,1515299829,1.0,,,
,1515300129,1.0,,,
,1515300429,1.0,,,
,1515300729,1.0,,,
,1515301029,1.0,,,
,1515301330,1.0,,,
,1515301630,1.0,,,
,1515301930,1.0,,,
,1515302230,1.0,,,
,1515302530,1.0,,,
,1515302830,0.5,,,
,1515303131,0.5,,,
,1515303431,0.5,,,
,1515303731,0.5,,,
,1515304031,0.5,,,
,1515304331,0.5,,,
,1515304632,0.5,,,
,1515304932,0.5,,,
,1515305232,0.5,,,
,1515305532,0.5,,,
,1515305832,0.5,,,
,1515306132,0.5,,,
,1515306433,0.5,,,
,1515306733,0.5,,,
,1515307033,0.5,,,
,1515307333,0.5,,,
,1515307633,0.5,,,
,1515307933,0.5,,,
,1515308234,0.5,,,
,1515308534,0.5,,,
,1515308834,0.5,,,
,1515309134,0.5,,,
,1515309434,0.5,,,
,1515309735,0.5,,,
,1515310035,0.5,,,
,1515310335,0.5,,,
,1515310635,0.5,,,
,1515310935,0.5,,,
,1515311235,0.5,,,
,1515311535,0.5,,,
,1515311836,1.5,,,
,1515312136,1.5,,,
,1515312436,1.5,,,
,1515312736,1.5,,,
,1515313036,1.5,,,
,1515313336,1.5,,,
,1515313637,1.5,,,
,1515313937,1.5,,,
,1515314237,1.5,,,
,1515314537,1.5,,,
,1515314837,1.5,,,
,1515315137,1.5,,,
,1515315438,1.0,,,
,1515315738,1.0,,,
,1515316038,1.0,,,
,1515316338,0.0,,,
,1515316638,0.0,,,
,1515316938,0.0,,,
,1515317239,1.0,,,
,1515317539,1.0,,,
,1515317839,1.0,,,
,1515318139,1.0,,,
,1515318439,1.0,,,
,1515318739,1.0,,,
,1515319040,1.0,,,
,1515319340,1.0,,,
,1515319640,1.0,,,
,1515319940,1.0,,,
,1515320240,1.0,,,
,1515320540,1.0,,,
,1515320841,1.0,,,
,1515321141,1.0,,,
,1515321441,1.0,,,
,1515321741,1.0,,,
,1515322041,1.0,,,
,1515322341,1.0,,,
,1515322642,2.1,,,
,1515322942,2.1,,,
,1515323242,2.1,,,
,1515323542,2.1,,,
,1515323842,2.1,,,
,1515324142,2.1,,,
,1515324443,2.6,,,
,1515324743,2.6,,,
,1515325043,2.6,,,
,1515325343,2.6,,,
,1515325643,2.6,,,
,1515325944,2.6,,,
,1515326244,1.5,,,
,1515326544,1.5,,,
,1515326844,1.5,,,
,1515327144,1.5,,,
,1515327445,1.5,,,
,1515327745,1.5,,,
,1515328045,3.6,,,
,1515328345,3.6,,,
,1515328645,3.6,,,
,1515328946,3.6,,,
,1515329246,3.6,,,
,1515329546,3.6,,,
,1515329846,3.1,,,
,1515330147,3.1,,,
,1515330447,3.1,,,
,1515330747,3.1,,,
,1515331047,3.1,,,
,1515331348,3.1,,,
,1515331648,4.6,,,
,1515331948,4.6,,,
,1515332248,4.6,,,
,1515332549,4.6,,,
,1515332849,4.6,,,
,1515333149,4.6,,,
,1515333449,3.1,,,
,1515333750,3.1,,,
,1515334050,3.1,,,
,1515334350,3.1,,,
,1515334650,3.1,,,
,1515334951,3.1,,,
,1515335251,2.6,,,
,1515335551,2.6,,,
,1515335851,2.6,,,
,1515336152,2.6,,,
,1515336452,2.6,,,
,1515336752,2.6,,,
,1515337052,2.6,,,
,1515337353,2.6,,,
,1515337653,2.6,,,
,1515337953,2.6,,,
,1515338254,2.6,,,
,1515338554,2.6,,,
,1515338854,2.6,,,
,1515339155,2.6,,,
,1515339455,2.6,,,
,1515339755,2.6,,,
,1515340055,2.6,,,
,1515340356,2.6,,,
,1515340656,2.1,,,
,1515340956,2.1,,,
,1515341257,2.1,,,
,1515341557,2.1,,,
,1515341857,2.1,,,
,1515342158,2.1,,,
,1515342458,1.5,,,
,1515342758,1.5,,,
,1515343059,1.5,,,
,1515343359,1.5,,,
,1515343659,1.5,,,
,1515343959,1.5,,,
,1515344260,2.1,,,
,1515344560,2.1,,,
,1515344860,2.1,,,
,1515345161,2.1,,,
,1515345461,2.1,,,
,1515345761,2.1,,,
,1515346061,1.0,,,
,1515346362,1.0,,,
,1515346662,1.0,,,
,1515346962,1.0,,,
,1515347263,1.0,,,
,1515347563,1.0,,,
,1515347863,1.0,,,
,1515348163,1.0,,,
,1515348464,1.0,,,
,1515348764,1.0,,,
,1515349064,1.0,,,
,1515349365,1.0,,,
,1515349665,0.5,,,
,1515349965,0.5,,,
,1515350265,0.5,,,
,1515350566,0.5,,,
,1515350866,0.5,,,
,1515351166,0.5,,,
,1515351467,0.5,,,
,1515351767,0.5,,,
,1515352067,0.5,,,
,1515352367,0.5,,,
,1515352668,0.5,,,
,1515352968,0.5,,,
,1515353268,0.5,,,
,1515353568,0.5,,,
,1515353869,0.5,,,
,1515354169,0.5,,,
,1515354469,0.5,,,
,1515354769,0.5,,,
,1515355069,0.5,,,
,1515355370,0.5,,,
,1515355670,0.5,,,
,1515355970,0.5,,,
,1515356270,0.5,,,
,1515356571,0.5,,,
,1515356871,1.0,,,
,1515357171,1.0,,,
,1515357471,1.0,,,
,1515357772,1.0,,,
,1515358072,1.0,,,
,1515358372,1.0,,,
,1515358672,0.5,,,
,1515358972,0.5,,,
,1515359273,0.5,,,
,1515359573,0.5,,,
,1515359873,0.5,,,
,1515360173,0.5,,,
,1515360474,3.9,,,
,1515360774,3.9,,,
,1515361074,3.9,,,
,1515361374,3.9,,,
,1515361675,3.9,,,
,1515361975,3.9,,,
,1515362275,0.5,,,
,1515362575,0.5,,,
,1515362875,0.5,,,
,1515363175,0.5,,,
,1515363476,0.5,,,
,1515363776,0.5,,,
,1515364076,1.0,,,
,1515364376,1.0,,,
,1515364676,1.0,,,
,1515364976,1.0,,,
,1515365277,1.0,,,
,1515365577,1.0,,,
,1515365877,0.5,,,
,1515366177,0.5,,,
,1515366477,0.5,,,
,1515366777,0.5,,,
,1515367078,0.5,,,
,1515367378,0.5,,,
,1515367678,2.1,,,
,1515367978,2.1,,,
,1515368278,2.1,,,
,1515368578,2.1,,,
,1515368879,2.1,,,
,1515369179,2.1,,,
,1515369479,1.5,,,
,1515369779,1.5,,,
,1515370079,1.5,,,
,1515370379,1.5,,,
,1515370680,1.5,,,
,1515370980,1.5,,,
,1515371280,1.5,,,
,1515371580,1.5,,,
,1515371880,1.5,,,
,1515372180,1.5,,,
,1515372481,1.5,,,
,1515372781,1.5,,,
,1515373081,3.6,,,
,1515373381,3.6,,,
,1515373681,3.6,,,
,1515373981,3.6,,,
,1515374282,3.6,,,
,1515374582,3.6,,,
,1515374882,3.6,,,
,1515375182,3.6,,,
,1515375482,3.6,,,
,1515375782,3.6,,,
,1515376083,3.6,,,
,1515376383,3.6,,,
,1515376683,4.6,,,
,1515376983,4.6,,,
,1515377283,4.6,,,
,1515377584,4.6,,,
,1515377884,4.6,,,
,1515378184,4.6,,,
,1515378484,4.6,,,
,1515378784,4.6,,,
,1515379084,4.6,,,
,1515379385,4.6,,,
,1515379685,4.6,,,
,1515379985,4.6,,,
,1515380285,2.1,,,
,1515380585,2.1,,,
,1515380885,2.1,,,
,1515381186,2.1,,,
,1515381486,2.1,,,
,1515381786,2.1,,,
,1515382086,2.1,,,
,1515382386,2.1,,,
,1515382687,2.1,,,
,1515382987,2.1,,,
,1515383287,2.1,,,
,1515383587,2.1,,,
,1515383887,3.1,,,
,1515384187,3.1,,,
,1515384488,3.1,,,
,1515384788,3.1,,,
,1515385088,3.1,,,
,1515385388,3.1,,,
,1515385688,3.1,,,
,1515385988,3.1,,,
,1515386288,3.1,,,
,1515386589,3.1,,,
,1515386889,3.1,,,
,1515387189,3.1,,,
,1515387489,4.6,,,
,1515387789,4.6,,,
,1515388090,4.6,,,
,1515388390,4.6,,,
,1515388690,4.6,,,
,1515388990,4.6,,,
,1515389290,2.1,,,
,1515389590,2.1,,,
,1515389891,2.1,,,
,1515390191,2.1,,,
,1515390491,2.1,,,
,1515390791,2.1,,,
,1515391091,2.6,,,
,1515391391,2.6,,,
,1515391692,2.6,,,
,1515391992,2.6,,,
,1515392292,2.6,,,
,1515392592,2.6,,,
,1515392892,4.1,,,
,1515393193,4.1,,,
,1515393493,4.1,,,
,1515393793,4.1,,,
,1515394093,4.1,,,
,1515394393,4.1,,,
,1515394693,4.6,,,
,1515394994,4.6,,,
,1515395294,4.6,,,
,1515395594,4.6,,,
,1515395894,4.6,,,
,1515396194,4.6,,,
,1515396494,4.1,,,
,1515396795,4.1,,,
,1515397095,4.1,,,
,1515397395,4.1,,,
,1515397695,4.1,,,
,1515397995,4.1,,,
,1515398295,3.6,,,
,1515398596,3.6,,,
,1515398896,3.6,,,
,1515399196,3.6,,,
,1515399496,3.6,,,
,1515399796,3.6,,,
,1515400097,4.1,,,
,1515400397,4.1,,,
,1515400697,4.1,,,
,1515400997,4.1,,,
,1515401297,4.1,,,
,1515401597,4.1,,,
,1515401898,3.6,,,
,1515402198,3.6,,,
,1515402498,3.6,,,
,1515402798,3.6,,,
,1515403098,3.6,,,
,1515403399,3.6,,,
,1515403699,3.1,,,
,1515403999,3.1,,,
,1515404299,3.1,,,
,1515404599,3.1,,,
,1515404899,3.1,,,
,1515405200,3.1,,,
,1515405500,3.6,,,
,1515405800,3.6,,,
,1515406100,3.6,,,
,1515406400,3.6,,,
,1515406701,3.6,,,
,1515407001,3.6,,,
,1515407301,3.1,,,
,1515407601,3.1,,,
,1515407901,3.1,,,
,1515408201,3.1,,,
,1515408502,3.1,,,
,1515408802,3.1,,,
,1515409102,3.1,,,
,1515409402,3.1,,,
,1515409702,3.1,,,
,1515410003,3.1,,,
,1515410303,3.1,,,
,1515410603,3.1,,,
,1515410903,1.5,,,
,1515411203,1.5,,,
,1515411503,1.5,,,
,1515411804,1.5,,,
,1515412104,1.5,,,
,1515412404,1.5,,,
,1515412704,2.6,,,
,1515413004,2.6,,,
,1515413304,2.6,,,
,1515413605,2.6,,,
,1515413905,2.6,,,
,1515414205,2.6,,,
,1515414505,4.1,,,
,1515414805,4.1,,,
,1515415106,4.1,,,
,1515415406,4.1,,,
,1515415706,4.1,,,
,1515416006,4.1,,,
,1515416306,6.2,,,
,1515416606,6.2,,,
,1515416907,6.2,,,
,1515417207,6.2,,,
,1515417507,6.2,,,
,1515417807,6.2,,,
,1515418107,6.7,,,
,1515418407,6.7,,,
,1515418708,6.7,,,
,1515419008,6.7,,,
,1515419308,6.7,,,
,1515419608,6.7,,,
,1515419908,6.7,,,
,1515420209,6.7,,,
,1515420509,6.7,,,
,1515420809,6.7,,,
,1515421109,6.7,,,
,1515421409,6.7,,,
,1515421710,6.7,,,
,1515422010,6.7,,,
,1515422310,6.7,,,
,1515422610,6.7,,,
,1515422910,6.7,,,
,1515423211,6.7,,,
,1515423511,5.7,,,
,1515423811,5.7,,,
,1515424111,5.7,,,
,1515424411,5.7,,,
,1515424711,5.7,,,
,1515425012,5.7,,,
,1515425312,6.7,,,
,1515425612,6.7,,,
,1515425912,6.7,,,
,1515426212,6.7,,,
,1515426513,6.7,,,
,1515426813,6.7,,,
,1515427113,5.7,,,
,1515427413,5.7,,,
,1515427713,5.7,,,
,1515428014,5.7,,,
,1515428314,5.7,,,
,1515428614,5.7,,,
,1515428914,5.7,,,
,1515429214,5.7,,,
,1515429515,5.7,,,
,1515429815,5.7,,,
,1515430115,5.7,,,
,1515430415,5.7,,,
,1515430715,5.7,,,
,1515431016,5.7,,,
,1515431316,5.7,,,
,1515431616,5.7,,,
,1515431916,5.7,,,
,1515432216,5.7,,,
,1515432516,5.7,,,
,1515432817,5.7,,,
,1515433117,5.7,,,
,1515433417,5.7,,,
,1515433717,5.7,,,
,1515434017,5.7,,,
,1515434318,6.7,,,
,1515434618,6.7,,,
,1515434918,6.7,,,
,1515435218,6.7,,,
,1515435518,6.7,,,
,1515435818,6.7,,,
,1515436119,6.7,,,
,1515436419,6.7,,,
,1515436719,6.7,,,
,1515437019,6.7,,,
,1515437319,6.7,,,
,1515437619,6.7,,,
,1515437919,8.2,,,
,1515438220,8.2,,,
,1515438520,8.2,,,
,1515438820,8.2,,,
,1515439120,8.2,,,
,1515439420,8.2,,,
,1515439721,7.7,,,
,1515440021,7.7,,,
,1515440321,7.7,,,
,1515440621,7.7,,,
,1515440921,7.7,,,
,1515441222,7.7,,,
,1515441522,7.7,,,
,1515441822,7.7,,,
,1515442122,7.7,,,
,1515442423,7.7,,,
,1515442723,7.7,,,
,1515443023,7.7,,,
,1515443323,8.2,,,
,1515443624,8.2,,,
,1515443924,8.2,,,
,1515444224,8.2,,,
,1515444524,8.2,,,
,1515444825,8.2,,,
,1515445125,8.2,,,
,1515445425,8.2,,,
,1515445725,8.2,,,
,1515446025,8.2,,,
,1515446326,8.2,,,
,1515446626,8.2,,,
,1515446926,6.7,,,
,1515447226,6.7,,,
,1515447527,6.7,,,
,1515447827,6.7,,,
,1515448127,6.7,,,
,1515448428,6.7,,,
,1515448728,8.7,,,
,1515449028,8.7,,,
,1515449328,8.7,,,
,1515449629,8.7,,,
,1515449929,8.7,,,
,1515450229,8.7,,,
,1515450529,8.2,,,
,1515450830,8.2,,,
,1515451130,8.2,,,
,1515451431,8.2,,,
,1515451731,8.2,,,
,1515452032,8.2,,,
,1515452333,7.2,,,
,1515452633,7.2,,,
,1515452933,7.2,,,
,1515453234,7.2,,,
,1515453534,7.2,,,
,1515453834,7.2,,,
,1515454134,7.2,,,
,1515454434,7.2,,,
,1515454735,7.2,,,
,1515455035,7.2,,,
,1515455335,7.2,,,
,1515455635,7.2,,,
,1515455935,7.2,,,
,1515456235,7.2,,,
,1515456535,7.2,,,
,1515456836,7.2,,,
,1515457136,7.2,,,
,1515457436,7.2,,,
,1515457736,6.2,,,
,1515458036,6.2,,,
,1515458337,6.2,,,
,1515458637,6.2,,,
,1515458937,6.2,,,
,1515459237,6.2,,,
,1515459537,5.7,,,
,1515459837,5.7,,,
,1515460138,5.7,,,
,1515460438,5.7,,,
,1515460738,5.7,,,
,1515461038,5.7,,,
,1515461338,6.7,,,
,1515461638,6.7,,,
,1515461939,6.7,,,
,1515462239,6.7,,,
,1515462539,6.7,,,
,1515462839,6.7,,,
,1515463139,4.6,,,
,1515463439,4.6,,,
,1515463740,4.6,,,
,1515464040,4.6,,,
,1515464340,4.6,,,
,1515464640,4.6,,,
,1515464940,5.1,,,
,1515465240,5.1,,,
,1515465541,5.1,,,
,1515465841,5.1,,,
,1515466141,5.1,,,
,1515466441,5.1,,,
,1515466741,5.7,,,
